"shift_id","employee_id","created_at"
99206,200273553,"2021-10-02 09:08:00"
122629,200289583,"2020-03-14 12:11:00"
214286,200291483,"2020-01-08 19:59:00"
214285,200291483,"2023-12-31 01:21:00"
148659,200318297,"2020-05-03 16:43:00"
5093,200364930,"2024-10-28 14:37:00"
225539,200442506,"2022-06-12 05:10:00"
225540,200442506,"2027-03-14 04:18:00"
128480,200479852,"2021-08-15 12:47:00"
128482,200479852,"2022-05-09 06:34:00"
237388,200536717,"2022-09-02 14:09:00"
237386,200536717,"2024-09-06 17:39:00"
260239,200580959,"2021-10-20 03:13:00"
260237,200580959,"2022-07-09 03:51:00"
234940,200608362,"2022-10-10 11:37:00"
25409,200614050,"2020-03-19 01:41:00"
25408,200614050,"2021-11-16 19:20:00"
32323,200647169,"2024-02-15 08:43:00"
219753,200649165,"2021-08-01 16:21:00"
66564,200657776,"2020-07-11 15:20:00"
66560,200657776,"2021-12-01 14:29:00"
196969,200661895,"2023-05-02 06:49:00"
196966,200661895,"2025-03-18 01:37:00"
108986,200677117,"2020-07-05 15:37:00"
108982,200677117,"2021-08-13 23:38:00"
290051,200677372,"2020-07-29 06:20:00"
290052,200677372,"2020-11-11 16:44:00"
254990,200748284,"2025-03-16 04:39:00"
226385,200757299,"2023-05-06 01:21:00"
226384,200757299,"2024-02-08 03:44:00"
60193,200761066,"2021-11-23 15:53:00"
64253,200773664,"2020-02-08 19:06:00"
64252,200773664,"2020-06-19 03:57:00"
183454,200839572,"2020-05-28 16:16:00"
183453,200839572,"2026-10-06 20:52:00"
209536,200876395,"2022-06-06 02:09:00"
231457,200890299,"2021-04-18 14:14:00"
170956,200899260,"2020-03-17 16:48:00"
170952,200899260,"2021-06-14 01:09:00"
118167,200938966,"2021-11-24 08:32:00"
118169,200938966,"2024-01-25 06:10:00"
57769,200966228,"2020-09-19 07:06:00"
265300,200981000,"2024-06-26 18:20:00"
273481,201087250,"2021-09-16 11:33:00"
13200,201197023,"2023-02-21 21:11:00"
13202,201197023,"2023-08-14 12:26:00"
178777,201210835,"2021-07-28 20:18:00"
113498,201244285,"2021-06-28 14:45:00"
292243,201282494,"2021-02-14 21:53:00"
244464,201296731,"2021-05-13 05:10:00"
234720,201326587,"2021-08-11 20:11:00"
114257,201367727,"2020-09-11 04:27:00"
241273,201380700,"2020-07-27 17:31:00"
241272,201380700,"2023-12-04 23:42:00"
251644,201382236,"2020-04-13 02:44:00"
95267,201389197,"2022-05-20 20:00:00"
14367,201390690,"2021-12-21 16:13:00"
14370,201390690,"2023-02-04 18:14:00"
200363,201433586,"2023-09-13 09:32:00"
200366,201433586,"2023-09-30 04:49:00"
187680,201519044,"2023-11-06 14:19:00"
111489,201522471,"2024-08-03 18:31:00"
111487,201522471,"2025-11-09 00:04:00"
195881,201607566,"2020-09-03 03:00:00"
195880,201607566,"2022-03-08 16:11:00"
215554,201641939,"2020-07-09 09:08:00"
129747,201664330,"2022-07-24 20:48:00"
129743,201664330,"2024-07-05 16:35:00"
157278,201701150,"2023-02-22 05:47:00"
149954,201703767,"2020-05-21 03:42:00"
149955,201703767,"2020-05-24 18:33:00"
55025,201749290,"2020-09-09 09:40:00"
55026,201749290,"2020-10-05 07:14:00"
101604,201750677,"2021-01-11 04:16:00"
101605,201750677,"2028-07-13 14:32:00"
38778,201752882,"2024-06-30 12:16:00"
64318,201790042,"2020-06-16 21:13:00"
28444,201852196,"2020-09-18 19:23:00"
28443,201852196,"2020-12-11 02:48:00"
153499,201855220,"2021-03-23 05:59:00"
114771,201896140,"2020-02-01 13:55:00"
114772,201896140,"2026-01-25 12:52:00"
281734,201912421,"2020-08-15 19:52:00"
45737,201929398,"2020-09-02 13:09:00"
187591,201943946,"2022-01-26 16:52:00"
187595,201943946,"2022-09-07 21:46:00"
96161,201968039,"2023-10-13 14:34:00"
64125,202027067,"2020-05-12 04:14:00"
64121,202027067,"2022-04-18 15:53:00"
72374,202049081,"2020-06-29 06:07:00"
72376,202049081,"2023-01-07 20:41:00"
250834,202053505,"2021-09-15 03:50:00"
222453,202092547,"2022-08-11 14:05:00"
5687,202106490,"2022-06-22 08:54:00"
5689,202106490,"2022-10-12 22:16:00"
159525,202110097,"2022-08-03 02:10:00"
159527,202110097,"2023-07-18 02:25:00"
257770,202112857,"2021-01-15 04:45:00"
257769,202112857,"2021-06-21 11:56:00"
95471,202130274,"2022-04-19 13:07:00"
95468,202130274,"2022-10-06 23:21:00"
196212,202131667,"2020-07-22 12:06:00"
196210,202131667,"2021-08-11 09:55:00"
213887,202139766,"2022-08-18 22:34:00"
240664,202182312,"2020-03-27 07:47:00"
67123,202220615,"2020-03-19 15:49:00"
67125,202220615,"2024-02-13 06:24:00"
266130,202242106,"2023-02-05 11:29:00"
262962,202254141,"2022-01-02 10:24:00"
240624,202279601,"2026-11-23 00:43:00"
177110,202320921,"2020-02-25 03:14:00"
91027,202334448,"2020-01-11 11:26:00"
76830,202341614,"2020-05-21 09:20:00"
76831,202341614,"2021-03-14 04:09:00"
262214,202421506,"2020-02-29 10:34:00"
262212,202421506,"2020-06-24 13:40:00"
163028,202427713,"2020-05-23 07:18:00"
68010,202429268,"2022-02-24 20:14:00"
68008,202429268,"2023-06-28 04:14:00"
230283,202433551,"2020-12-10 15:19:00"
105115,202447350,"2020-10-18 14:54:00"
224108,202454446,"2023-06-03 03:42:00"
224107,202454446,"2024-03-19 04:19:00"
26908,202454451,"2020-04-22 18:59:00"
156436,202489035,"2026-08-04 03:18:00"
21052,202491887,"2023-01-18 18:50:00"
246940,202514700,"2020-04-15 23:07:00"
246942,202514700,"2024-09-23 12:34:00"
296922,202528090,"2020-07-07 11:58:00"
296920,202528090,"2020-11-03 08:25:00"
111563,202532322,"2023-01-17 04:29:00"
111565,202532322,"2024-06-20 17:43:00"
34736,202555386,"2022-01-22 07:15:00"
34735,202555386,"2022-12-31 06:50:00"
74071,202676946,"2022-07-24 21:17:00"
295304,202683144,"2022-04-04 09:21:00"
295300,202683144,"2024-07-10 00:36:00"
242552,202683913,"2020-04-20 12:46:00"
209599,202702051,"2021-06-25 21:19:00"
209600,202702051,"2022-08-28 12:39:00"
93048,202702508,"2021-06-07 22:02:00"
93050,202702508,"2024-06-29 08:23:00"
115864,202757416,"2021-09-28 08:20:00"
182018,202800894,"2022-05-15 17:26:00"
182022,202800894,"2023-05-15 23:40:00"
101375,202805822,"2022-03-06 20:56:00"
192002,202841717,"2021-06-25 01:12:00"
192006,202841717,"2026-03-12 03:00:00"
58736,202846834,"2023-01-27 00:48:00"
58734,202846834,"2025-06-27 08:48:00"
245455,202889527,"2020-03-14 13:48:00"
245459,202889527,"2024-06-11 21:20:00"
231872,202926018,"2021-04-15 05:58:00"
126757,202948820,"2021-01-13 22:50:00"
126754,202948820,"2021-07-16 01:36:00"
4457,202965805,"2020-01-29 08:08:00"
4458,202965805,"2020-12-31 00:43:00"
138820,202990890,"2022-03-20 18:09:00"
40526,202996239,"2020-06-16 00:08:00"
170803,203022854,"2021-01-08 13:22:00"
170805,203022854,"2022-06-08 07:52:00"
162564,203034754,"2020-07-31 06:02:00"
162566,203034754,"2026-01-07 09:40:00"
30939,203048150,"2020-01-23 16:32:00"
32868,203166274,"2020-01-21 07:59:00"
32869,203166274,"2024-08-10 12:24:00"
205494,203183202,"2022-07-11 09:58:00"
205496,203183202,"2023-03-20 07:50:00"
48665,203202004,"2021-02-04 11:52:00"
48666,203202004,"2021-08-05 16:58:00"
168494,203216451,"2022-03-28 13:12:00"
274557,203236179,"2020-09-22 03:36:00"
274559,203236179,"2021-07-27 15:05:00"
219301,203238984,"2023-10-09 18:57:00"
219298,203238984,"2025-05-12 20:35:00"
9796,203260066,"2023-02-04 21:02:00"
210994,203288345,"2021-12-22 17:05:00"
13451,203292118,"2021-10-20 05:42:00"
43619,203298232,"2022-08-28 17:05:00"
155995,203347165,"2021-12-20 10:02:00"
155994,203347165,"2022-11-02 21:20:00"
67152,203417298,"2022-11-17 00:21:00"
183540,203418710,"2024-06-03 03:42:00"
44609,203426486,"2020-04-27 09:06:00"
262883,203430790,"2022-05-03 06:31:00"
42221,203438698,"2024-02-24 08:05:00"
42220,203438698,"2025-01-02 23:18:00"
219050,203444889,"2020-06-01 07:39:00"
245016,203499453,"2022-12-11 11:00:00"
23096,203500200,"2024-04-01 00:45:00"
7836,203517081,"2022-02-18 15:06:00"
7835,203517081,"2022-04-28 13:59:00"
142173,203523465,"2020-12-12 19:19:00"
142175,203523465,"2024-03-23 20:12:00"
254625,203595347,"2020-06-15 20:26:00"
254624,203595347,"2025-06-29 16:18:00"
84744,203620953,"2022-07-11 22:30:00"
84747,203620953,"2022-12-29 09:42:00"
9872,203655016,"2020-02-15 07:18:00"
73752,203669471,"2020-01-23 08:27:00"
9117,203676811,"2022-02-27 04:11:00"
9119,203676811,"2023-02-25 19:54:00"
19634,203729638,"2020-03-04 12:01:00"
19635,203729638,"2021-07-29 01:14:00"
138674,203788028,"2020-09-08 12:20:00"
239813,203824717,"2025-06-06 10:29:00"
236191,203835482,"2021-01-05 03:40:00"
236195,203835482,"2022-08-14 20:20:00"
229977,203846688,"2023-07-26 09:33:00"
107673,203857777,"2021-12-30 16:20:00"
107674,203857777,"2022-06-14 16:40:00"
226204,203904407,"2021-01-29 16:33:00"
95497,203919946,"2020-03-07 15:18:00"
118313,203923432,"2023-02-09 09:14:00"
118314,203923432,"2023-03-23 13:17:00"
193761,203926633,"2020-01-23 16:55:00"
193763,203926633,"2021-05-21 08:21:00"
138186,203943291,"2020-10-13 03:13:00"
290799,203948756,"2020-05-15 04:28:00"
290803,203948756,"2023-01-11 13:03:00"
183741,203955911,"2022-02-09 23:25:00"
183743,203955911,"2024-05-20 17:17:00"
268194,204007658,"2020-11-11 23:54:00"
268192,204007658,"2022-04-20 19:46:00"
64449,204024948,"2020-08-27 02:00:00"
191367,204041561,"2021-03-09 06:56:00"
191366,204041561,"2026-08-16 21:18:00"
112559,204092779,"2020-07-28 05:24:00"
270533,204109714,"2026-09-10 07:16:00"
270535,204109714,"2027-08-03 16:27:00"
90444,204112904,"2024-08-17 01:27:00"
21286,204125702,"2020-10-02 16:46:00"
23948,204158851,"2023-11-14 17:26:00"
23950,204158851,"2024-04-18 17:24:00"
118608,204183162,"2020-03-30 02:18:00"
169361,204206902,"2025-09-23 08:17:00"
146337,204211592,"2020-08-11 02:44:00"
146334,204211592,"2021-11-08 07:20:00"
51196,204245743,"2020-05-10 16:32:00"
97053,204281773,"2021-10-13 22:07:00"
62302,204285950,"2023-06-02 11:59:00"
62305,204285950,"2023-12-12 15:34:00"
43025,204300566,"2024-01-25 16:18:00"
143325,204329619,"2022-08-01 21:31:00"
268544,204336594,"2021-06-29 01:36:00"
268543,204336594,"2021-11-08 02:19:00"
66554,204376833,"2022-09-06 03:15:00"
66550,204376833,"2025-12-27 00:12:00"
252933,204393344,"2025-03-09 16:09:00"
98658,204396542,"2021-03-12 01:09:00"
98655,204396542,"2028-11-14 02:10:00"
212349,204404146,"2023-03-01 02:26:00"
292927,204416592,"2021-09-23 00:58:00"
184118,204472890,"2024-07-15 09:08:00"
184116,204472890,"2025-04-30 05:18:00"
123171,204492063,"2023-05-28 18:31:00"
242219,204505729,"2021-08-18 04:55:00"
242221,204505729,"2026-06-30 13:08:00"
249414,204513602,"2020-07-31 16:13:00"
249413,204513602,"2023-01-22 11:24:00"
51144,204522422,"2021-02-07 03:02:00"
85055,204537973,"2026-11-17 12:28:00"
48993,204542859,"2020-06-30 00:49:00"
48992,204542859,"2025-07-02 07:24:00"
287255,204549348,"2020-02-11 08:03:00"
150954,204554632,"2020-10-30 05:33:00"
150953,204554632,"2021-10-14 10:18:00"
153061,204579198,"2021-08-29 23:57:00"
153063,204579198,"2022-01-08 16:45:00"
36344,204589471,"2021-08-15 01:28:00"
36342,204589471,"2023-03-18 13:10:00"
210007,204671085,"2020-02-04 16:11:00"
210004,204671085,"2023-08-18 19:10:00"
175731,204690163,"2020-12-03 18:04:00"
183169,204740078,"2021-01-11 20:19:00"
183167,204740078,"2022-08-17 23:30:00"
38291,204776975,"2024-10-20 00:45:00"
50605,204778830,"2021-03-30 22:45:00"
208249,204781254,"2023-09-24 00:06:00"
104582,204838419,"2024-02-04 17:11:00"
14339,204842124,"2022-08-26 03:26:00"
14340,204842124,"2024-05-24 06:10:00"
214158,204866701,"2021-08-30 07:47:00"
214156,204866701,"2023-07-03 11:22:00"
38749,204887751,"2024-07-03 11:39:00"
230234,204948102,"2021-11-29 18:28:00"
230232,204948102,"2022-08-13 22:46:00"
136047,204951479,"2020-11-19 16:35:00"
136046,204951479,"2023-07-11 08:51:00"
54872,204953264,"2020-09-20 15:56:00"
54871,204953264,"2022-01-06 20:39:00"
63959,204955033,"2021-08-16 05:18:00"
63962,204955033,"2023-01-19 13:02:00"
183473,204972351,"2023-01-06 07:09:00"
183476,204972351,"2023-08-03 02:15:00"
187161,204988768,"2020-02-22 02:59:00"
187162,204988768,"2024-10-15 11:14:00"
44653,204999935,"2023-10-06 10:22:00"
31663,205042510,"2023-03-29 21:20:00"
59233,205046797,"2022-04-17 00:21:00"
183533,205055071,"2020-07-15 08:55:00"
250386,205064129,"2021-02-12 05:19:00"
250385,205064129,"2024-10-15 09:57:00"
1780,205070816,"2021-12-23 00:41:00"
1778,205070816,"2022-09-21 03:05:00"
17991,205071624,"2020-05-07 18:57:00"
170722,205074657,"2023-02-16 18:13:00"
169337,205106716,"2020-08-30 00:19:00"
169339,205106716,"2021-12-10 02:12:00"
282489,205108184,"2024-04-26 05:26:00"
282487,205108184,"2024-05-20 08:40:00"
18553,205114645,"2026-03-02 01:34:00"
131358,205127735,"2020-10-10 19:08:00"
54544,205142144,"2021-08-09 04:35:00"
54541,205142144,"2024-01-27 03:36:00"
56441,205151907,"2023-04-25 21:43:00"
216594,205171095,"2020-02-24 17:14:00"
216597,205171095,"2025-07-14 20:24:00"
261814,205171169,"2020-01-24 21:33:00"
154511,205201784,"2020-08-19 08:32:00"
249538,205277278,"2022-02-26 04:34:00"
211174,205310171,"2021-10-19 13:17:00"
296257,205347851,"2020-05-27 02:30:00"
83202,205377480,"2021-05-10 17:58:00"
287416,205442858,"2020-01-06 08:25:00"
57696,205464354,"2020-12-01 00:05:00"
57697,205464354,"2025-06-07 17:33:00"
295437,205539050,"2020-01-15 17:08:00"
295440,205539050,"2022-11-06 14:28:00"
22487,205564271,"2022-12-27 20:37:00"
22488,205564271,"2024-07-19 09:18:00"
275435,205599626,"2023-09-27 07:12:00"
275437,205599626,"2023-12-21 06:19:00"
101156,205601868,"2022-03-28 16:35:00"
190224,205618931,"2020-10-13 06:12:00"
174602,205664065,"2020-11-24 23:46:00"
174603,205664065,"2024-03-21 00:16:00"
150141,205727479,"2020-04-13 13:07:00"
150138,205727479,"2023-12-03 12:35:00"
130546,205748332,"2021-02-01 12:44:00"
130545,205748332,"2026-10-30 14:49:00"
46375,205807282,"2021-03-08 12:09:00"
46376,205807282,"2021-03-24 11:18:00"
89919,205809514,"2021-09-30 08:05:00"
89922,205809514,"2023-07-28 16:05:00"
280166,205818475,"2021-11-16 20:24:00"
21463,205823555,"2021-03-09 00:46:00"
296326,205881466,"2023-03-03 00:30:00"
205610,205897651,"2020-07-28 01:07:00"
205607,205897651,"2024-01-25 02:10:00"
118034,205902126,"2020-02-26 06:53:00"
52280,205930197,"2021-12-01 06:12:00"
14596,205941908,"2026-04-26 14:34:00"
14597,205941908,"2027-11-26 05:15:00"
283069,205981082,"2027-07-07 09:55:00"
184716,205991399,"2025-03-09 22:00:00"
184720,205991399,"2026-05-21 23:32:00"
172511,206017661,"2024-02-21 17:04:00"
172510,206017661,"2025-12-22 14:56:00"
186848,206028209,"2020-12-24 00:14:00"
186852,206028209,"2023-06-22 22:02:00"
237656,206054009,"2021-10-27 13:49:00"
237657,206054009,"2025-04-13 01:26:00"
122902,206083359,"2021-01-11 03:04:00"
122899,206083359,"2021-08-02 20:58:00"
278364,206090058,"2023-03-03 02:42:00"
214395,206117977,"2025-05-06 11:27:00"
111227,206125195,"2021-05-07 09:53:00"
111231,206125195,"2021-12-24 09:57:00"
104577,206153077,"2020-10-05 16:08:00"
104576,206153077,"2025-10-12 15:19:00"
208960,206194321,"2026-08-25 01:35:00"
205732,206308636,"2021-02-17 17:03:00"
180304,206321792,"2025-03-28 12:17:00"
180303,206321792,"2025-08-28 11:55:00"
264691,206350622,"2021-07-22 20:45:00"
71676,206352537,"2025-08-23 03:28:00"
255199,206358162,"2022-05-17 13:59:00"
255201,206358162,"2023-12-04 03:32:00"
195823,206361878,"2020-06-04 00:00:00"
195821,206361878,"2025-05-30 22:40:00"
112497,206381036,"2021-01-13 12:25:00"
112500,206381036,"2021-02-10 01:03:00"
252541,206382360,"2021-03-16 21:59:00"
252540,206382360,"2024-08-18 22:48:00"
266860,206445955,"2021-02-09 06:08:00"
266862,206445955,"2021-02-12 05:51:00"
221484,206479968,"2020-12-22 20:27:00"
221480,206479968,"2025-10-30 20:55:00"
256251,206505899,"2021-03-27 13:05:00"
274389,206633968,"2024-06-30 15:56:00"
26118,206654636,"2020-04-29 18:41:00"
26120,206654636,"2021-01-20 18:50:00"
192698,206662522,"2021-08-24 17:57:00"
298628,206673098,"2020-02-22 19:35:00"
298629,206673098,"2020-07-02 00:40:00"
112573,206726402,"2021-01-23 15:05:00"
112570,206726402,"2023-11-29 09:26:00"
177783,206751200,"2023-08-05 14:52:00"
177780,206751200,"2023-09-01 22:16:00"
63729,206800082,"2020-04-25 23:03:00"
63726,206800082,"2022-09-12 21:26:00"
15131,206807542,"2020-07-20 22:55:00"
15130,206807542,"2022-01-17 00:20:00"
20460,206825080,"2020-03-26 15:47:00"
131201,206852086,"2021-03-15 11:39:00"
131199,206852086,"2022-01-31 16:03:00"
155806,206905290,"2023-04-01 15:48:00"
155810,206905290,"2023-05-02 22:38:00"
227897,206929659,"2021-01-24 13:10:00"
227898,206929659,"2024-03-11 21:29:00"
228367,207006204,"2021-03-13 20:00:00"
181631,207013505,"2020-04-15 20:52:00"
181630,207013505,"2022-02-24 09:24:00"
165132,207030594,"2023-05-06 20:07:00"
181118,207045769,"2020-11-13 08:48:00"
181119,207045769,"2022-07-15 01:34:00"
285062,207064805,"2023-01-06 18:18:00"
199350,207108009,"2021-01-04 17:50:00"
199351,207108009,"2021-07-31 07:03:00"
217061,207110252,"2020-04-01 11:35:00"
217060,207110252,"2021-12-19 22:24:00"
246882,207118442,"2020-12-02 01:52:00"
246884,207118442,"2020-12-28 12:58:00"
195500,207125306,"2021-03-26 10:54:00"
113527,207133641,"2022-07-11 15:24:00"
96300,207139192,"2021-10-30 11:12:00"
131160,207139943,"2020-02-21 13:10:00"
131159,207139943,"2021-12-17 21:19:00"
48999,207159979,"2021-05-05 22:06:00"
23150,207167281,"2022-03-03 06:20:00"
23152,207167281,"2025-01-15 07:22:00"
101558,207187449,"2021-05-28 00:38:00"
101557,207187449,"2023-10-27 19:28:00"
247312,207211890,"2023-04-10 03:58:00"
247315,207211890,"2023-04-12 21:45:00"
136052,207283677,"2021-01-26 03:18:00"
95257,207286796,"2023-04-15 19:05:00"
202392,207316180,"2024-02-27 02:40:00"
78000,207322429,"2020-08-15 13:46:00"
78002,207322429,"2022-01-19 15:51:00"
196915,207347637,"2020-12-09 17:29:00"
196916,207347637,"2021-07-06 22:26:00"
189649,207380189,"2023-03-13 16:13:00"
189651,207380189,"2025-11-21 03:15:00"
221655,207381444,"2021-09-06 08:33:00"
221654,207381444,"2025-07-24 23:46:00"
181374,207381754,"2021-11-29 07:58:00"
181378,207381754,"2026-02-22 05:50:00"
200207,207384999,"2022-07-16 09:31:00"
200208,207384999,"2023-08-11 06:57:00"
266997,207397559,"2023-08-08 17:14:00"
266996,207397559,"2023-11-06 10:38:00"
138619,207398315,"2020-10-17 01:25:00"
138618,207398315,"2023-05-17 08:17:00"
55922,207400783,"2021-06-22 06:29:00"
59564,207426987,"2020-09-26 12:10:00"
7176,207428509,"2021-11-01 09:32:00"
7177,207428509,"2022-03-02 20:13:00"
217163,207462746,"2021-02-09 01:44:00"
285297,207485546,"2021-12-18 21:50:00"
285300,207485546,"2023-10-01 04:59:00"
43775,207489610,"2020-07-30 01:12:00"
112921,207501772,"2022-08-09 02:57:00"
112924,207501772,"2024-06-28 19:36:00"
206704,207529739,"2020-05-28 20:07:00"
206703,207529739,"2021-02-25 08:35:00"
76460,207555687,"2021-12-16 17:28:00"
76461,207555687,"2022-05-16 17:42:00"
143815,207560182,"2023-07-02 17:05:00"
143817,207560182,"2025-08-03 14:49:00"
266634,207590653,"2025-05-31 22:42:00"
163060,207599988,"2020-02-27 02:53:00"
163058,207599988,"2021-08-01 09:08:00"
184332,207601767,"2021-10-02 16:04:00"
184331,207601767,"2022-07-26 01:24:00"
227876,207606128,"2020-06-15 03:46:00"
178427,207632720,"2022-11-22 19:27:00"
178428,207632720,"2023-06-11 03:44:00"
263591,207640262,"2020-04-03 04:32:00"
263588,207640262,"2022-03-14 05:40:00"
52929,207695022,"2020-11-19 12:30:00"
52927,207695022,"2022-07-17 17:27:00"
252137,207713783,"2020-04-27 08:23:00"
102178,207717807,"2020-02-05 10:08:00"
256458,207721839,"2022-12-23 15:07:00"
222281,207789766,"2023-01-31 04:32:00"
222279,207789766,"2024-03-21 19:53:00"
41285,207867786,"2022-07-15 21:30:00"
41283,207867786,"2027-07-30 14:03:00"
276469,207869017,"2020-10-10 07:58:00"
276471,207869017,"2022-06-29 07:56:00"
171703,207873565,"2022-11-09 15:46:00"
102673,207881177,"2022-05-28 08:25:00"
102676,207881177,"2022-07-27 16:17:00"
154567,207904191,"2020-06-02 22:02:00"
154565,207904191,"2023-09-05 11:46:00"
282744,207908497,"2022-06-24 07:43:00"
282742,207908497,"2024-01-27 11:50:00"
18878,207910150,"2020-04-16 21:26:00"
66416,207936857,"2024-01-14 22:18:00"
133782,208015201,"2021-01-30 14:13:00"
133781,208015201,"2021-03-14 04:27:00"
250676,208020262,"2025-02-05 02:27:00"
250675,208020262,"2025-06-02 20:14:00"
170837,208026902,"2021-09-20 14:47:00"
92624,208056962,"2020-04-11 13:41:00"
92621,208056962,"2022-07-23 13:23:00"
88658,208086447,"2022-02-21 06:45:00"
88655,208086447,"2022-12-13 11:56:00"
211898,208110835,"2020-12-24 02:22:00"
38862,208132607,"2020-07-20 17:57:00"
38865,208132607,"2022-02-05 01:30:00"
38031,208137303,"2021-01-16 02:00:00"
208911,208159824,"2025-04-16 01:27:00"
105255,208226081,"2020-11-15 22:15:00"
7360,208229899,"2022-02-09 23:10:00"
61895,208232495,"2021-08-13 01:59:00"
61894,208232495,"2021-11-11 19:03:00"
255659,208232990,"2020-05-13 10:20:00"
44499,208236970,"2021-09-13 07:38:00"
44503,208236970,"2021-11-04 17:41:00"
172171,208239188,"2023-04-21 09:15:00"
172174,208239188,"2024-07-04 21:10:00"
87422,208244159,"2021-09-24 19:01:00"
207695,208250375,"2021-12-21 07:01:00"
207696,208250375,"2023-02-08 13:38:00"
39767,208268168,"2022-12-19 03:56:00"
168845,208293617,"2024-11-17 02:33:00"
27448,208315129,"2022-01-17 07:10:00"
27446,208315129,"2023-09-17 06:34:00"
266232,208325202,"2021-02-09 21:14:00"
296877,208327604,"2021-11-27 21:53:00"
296881,208327604,"2023-03-20 01:40:00"
123218,208339136,"2021-06-29 05:05:00"
123222,208339136,"2022-11-09 11:13:00"
42906,208373537,"2021-04-10 10:43:00"
42905,208373537,"2023-05-12 18:30:00"
61030,208378979,"2022-10-29 05:02:00"
249119,208379936,"2023-11-07 23:34:00"
31138,208426631,"2020-05-22 06:14:00"
31135,208426631,"2020-08-02 06:13:00"
114842,208440290,"2021-05-31 21:12:00"
114841,208440290,"2023-07-30 11:59:00"
576,208509726,"2020-06-24 10:55:00"
574,208509726,"2022-01-11 07:44:00"
96338,208519810,"2020-12-27 05:15:00"
263640,208521650,"2020-01-08 22:23:00"
263636,208521650,"2020-04-24 01:29:00"
93622,208549634,"2020-06-22 00:32:00"
53203,208552625,"2020-09-07 00:48:00"
17033,208588661,"2024-07-31 13:17:00"
17034,208588661,"2024-12-08 16:38:00"
141759,208590301,"2026-07-22 10:01:00"
141761,208590301,"2026-11-01 00:07:00"
256625,208666278,"2021-09-16 11:05:00"
256627,208666278,"2023-09-10 06:07:00"
219919,208676158,"2020-07-20 15:47:00"
296548,208716154,"2021-06-24 02:54:00"
296547,208716154,"2021-10-08 11:19:00"
130781,208751365,"2021-01-19 13:15:00"
173485,208755827,"2021-10-02 18:58:00"
225227,208765127,"2021-05-11 11:57:00"
225226,208765127,"2022-07-13 02:34:00"
189250,208776477,"2020-08-06 02:36:00"
189252,208776477,"2022-03-18 17:19:00"
59853,208795000,"2021-10-06 06:39:00"
59857,208795000,"2022-08-10 07:11:00"
102627,208805643,"2022-01-13 01:59:00"
99378,208857219,"2023-06-04 11:22:00"
30161,208918885,"2020-07-20 19:06:00"
30160,208918885,"2024-10-22 12:59:00"
90540,208927858,"2020-06-06 06:06:00"
90539,208927858,"2021-02-07 01:51:00"
240523,208937640,"2022-11-12 20:29:00"
115566,208964247,"2023-10-03 09:57:00"
115567,208964247,"2023-11-25 23:44:00"
169875,208983029,"2022-05-14 01:44:00"
169877,208983029,"2022-10-16 05:57:00"
271905,208986059,"2023-02-07 19:53:00"
251480,209070175,"2022-01-16 22:19:00"
251482,209070175,"2022-05-30 09:30:00"
235344,209114715,"2020-05-08 13:14:00"
75051,209168945,"2024-06-29 17:39:00"
75052,209168945,"2024-08-16 07:31:00"
153700,209242679,"2023-05-25 02:24:00"
277293,209287814,"2020-09-03 19:01:00"
277296,209287814,"2021-01-31 01:25:00"
59248,209291431,"2023-09-25 07:38:00"
59247,209291431,"2023-10-07 09:34:00"
225653,209334091,"2020-03-03 01:07:00"
225657,209334091,"2020-10-15 18:34:00"
21086,209334983,"2021-10-08 07:31:00"
275129,209345401,"2021-11-29 19:09:00"
275130,209345401,"2023-05-09 10:37:00"
45092,209351329,"2021-02-12 10:01:00"
61826,209361246,"2023-02-24 05:51:00"
61823,209361246,"2024-05-06 14:31:00"
14001,209395714,"2020-02-20 00:44:00"
13997,209395714,"2022-10-24 08:28:00"
90437,209398894,"2020-03-22 01:05:00"
15816,209402854,"2023-02-04 05:14:00"
28746,209410883,"2020-07-27 14:36:00"
260571,209431934,"2020-07-31 11:14:00"
260573,209431934,"2021-05-10 11:20:00"
69983,209452886,"2020-04-26 20:09:00"
69985,209452886,"2020-07-07 11:31:00"
27746,209456470,"2024-06-24 05:51:00"
80922,209479589,"2022-12-09 17:45:00"
149205,209522265,"2021-03-12 00:40:00"
13697,209524390,"2022-05-07 13:45:00"
13699,209524390,"2023-12-24 14:31:00"
263905,209619861,"2022-03-05 10:00:00"
263908,209619861,"2023-03-27 10:50:00"
78675,209682156,"2020-09-27 21:09:00"
78676,209682156,"2022-01-15 16:05:00"
262456,209737934,"2021-05-24 11:00:00"
262457,209737934,"2025-11-11 15:11:00"
106417,209790975,"2022-12-06 01:32:00"
256217,209824285,"2022-04-30 11:50:00"
16337,209827825,"2023-08-14 06:39:00"
16338,209827825,"2024-05-04 09:30:00"
261925,209834719,"2025-02-02 03:19:00"
122014,209836489,"2020-06-14 13:40:00"
122013,209836489,"2021-08-15 08:16:00"
36681,209855095,"2020-03-01 21:34:00"
18747,209855098,"2020-02-05 21:17:00"
264669,209884248,"2020-02-14 21:30:00"
27041,209898020,"2024-01-05 13:23:00"
164682,209917126,"2020-11-10 13:06:00"
294761,209931373,"2024-02-14 01:23:00"
294758,209931373,"2024-04-05 22:38:00"
246550,209948702,"2021-09-05 07:44:00"
246548,209948702,"2025-08-03 17:26:00"
298149,209963816,"2020-03-20 04:42:00"
